Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202223352,0;2022-10-02;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;;RUA ENGENHEIRO JOSE BRANDAO CAVALCANTE;LAGOA DO ARAÇA;IMBIRIBEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";;Dupla;Faixa contínua;;
202223354,0;2022-10-02;;COM VÍTIMA;FINALIZADA;CAXANGÁ;RUA GASTAO VIDIGAL;;;EM FRENTE A UPA;CAXANGÁ;;SUBURBIO;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Não existe;;
202223358,0;2022-10-02;;SEM VÍTIMA;FINALIZADA;JORDÃO;PRC DO JORDAO;53,0;;FRENTE Nº 53;JORDÃO;;CIDADE;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;30 km/h;Dupla;Não existe;;
202223400,0;2022-10-02;;COM VÍTIMA;CANCELADA;AREIAS;RUA FIGUEIRA DE MELO;11,0;;EM FRENTE AO CASA DE FESTA OXENTE KIDS;AREIAS;;;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202223416,0;2022-10-02;;COM VÍTIMA;FINALIZADA;PORTO DA MADEIRA;RUA DALVA DE OLIVEIRA;;;PROXIMO A AMBEV;PORTO DA MADEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;Dupla;Não existe;;
202223433,0;2022-10-03;;SEM VÍTIMA;FINALIZADA;CORDEIRO;RUA MANDIORE;152,0;;;CORDEIRO;;SUBURBIO;CHOQUE;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202223435,0;2022-10-03;;SEM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA NOVA DESCOBERTA;213,0;;EM FRENTE ATACAREJO;VASCO DA GAMA;;CIDADE;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Não existe;;
202223438,0;2022-10-03;;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA JOAO FERNANDES VIEIRA;;DERBY;37,0;SUBURBIO;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa contínua;;
202223449,0;2022-10-03;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;3356,0;;PRÉDIO ACAIACA  / EDF. ANTONIO MONTE;BOA VIAGEM;;;COLISÃO LATERAL;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
202223454,0;2022-10-03;;COM VÍTIMA;FINALIZADA;GRAÇAS;RUA AMELIA;;AV RUI BARBOSA;ENTRE O POSTO SHEL  E O POSTO BR;GRAÇAS;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Não existe;;
202223468,0;2022-10-03;;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;RUA DR EUDES COSTA;497,0;;EM FRENTE A IGREJA DEUS É AMOR;ÁGUA FRIA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;;
202223473,0;2022-10-03;;COM VÍTIMA;FINALIZADA;MADALENA;AV JOSE GONCALVES DE MEDEIROS;138,0;;PROXIMO AO RESTAURANTE OPINENCE;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202223479,0;2022-10-03;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;TRV DO RAPOSO;;;NO PONTILÃO;SÃO JOSÉ;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Não existente;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Não existe;;
202223515,0;2022-10-04;;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA DEMOCRITO CAVALCANTI;247,0;;EM FRENTE ARMAND ENGENHARIA;AFOGADOS;;CIDADE;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
202223516,0;2022-10-04;;COM VÍTIMA;FINALIZADA;SAN MARTIN;AV GENERAL SAN MARTIN;;;EM FRENTE AOS CORREIOS;SAN MARTIN;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202223517,0;2022-10-04;;SEM VÍTIMA;FINALIZADA;CAMPO GRANDE;AV GOVERNADOR AGAMENON MAGALHAES;;;LADO OPOSTO AO TACARUNA;CAMPO GRANDE;;CIDADE;;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202223518,0;2022-10-04;;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA JERONIMO VILELA;141,0;RUA MARQUES DE ABRANTES;APÓS O COLÉGIO JESUS CRUCIFICADO;CAMPO GRANDE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;40 km/h;Dupla;Faixa seccionada;;
202223541,0;2022-10-04;;COM VÍTIMA;CANCELADA;CASA AMARELA;AV DR EURICO CHAVES;567,0;;DEPÓSITO DO EDUARDO;CASA AMARELA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202223544,0;2022-10-04;;COM VÍTIMA;FINALIZADA;CURADO;AV PREFEITO ANTONIO PEREIRA;;;PROXIMO A ENTRADA DO TIPI NO TEMINAL;CURADO;;;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
202223549,0;2022-10-04;;SEM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;RUA DOS CASADOS;EM FRENTE AO HCP;SANTO AMARO;202,0;CIDADE;;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Dupla;Blocos;;
202223552,0;2022-10-04;;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA FLORIANO PEIXOTO;;;PÁTIO DO TERMINAL INTEGRADO;SÃO JOSÉ;;SUBURBIO;;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;Outros;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202223560,0;2022-10-04;;COM VÍTIMA;FINALIZADA;MADALENA;AV BEIRA RIO;650,0;RUA JANUARIO BARBOSA;PROX A PONTE DE DA CAPUNGA;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;;
202223568,0;2022-10-04;;COM VÍTIMA;FINALIZADA;CASA FORTE;AV DEZESSETE DE AGOSTO;1255,0;RUA JACO VELOSINO;EM FRENTE A FARMACIA DROGASIL;CASA FORTE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa seccionada;;
202223586,0;2022-10-04;;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA PROFESSOR FRANCISCO DA TRINDADE;;RUA SAO CAETANO;PRÓXIMO AO CLUBE DAS PÁS;CAMPO GRANDE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;30 km/h;Dupla;Faixa contínua;;
202223588,0;2022-10-04;;SEM VÍTIMA;CANCELADA;TORRE;RUA SOUZA BANDEIRA;;;PRÓXIMO AO COLÉGIO LUBIESCA;TORRE;;;COLISÃO TRANSVERSAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202223589,0;2022-10-04;;SEM VÍTIMA;CANCELADA;ENCRUZILHADA;RUA LARGA DO FEITOSA;304,0;;APÓS O BAR DO TONHÃO;ENCRUZILHADA;;;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202223590,0;2022-10-04;;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;;;EM FRENTE AO DEPATRI;AFOGADOS;;;COLISÃO TRANSVERSAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Faixa contínua;;
202223594,0;2022-10-05;;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA GERVASIO PIRES;;;AO LADO DO SHOPPING BOA VISTA;BOA VISTA;24,0;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;;Única;Faixa seccionada;;
202223604,0;2022-10-05;;SEM VÍTIMA;CANCELADA;PINA;RUA COMENDADOR MORAES;;AV ANTONIO DE GOES;EM FRENTE AO JCPM;PINA;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202223618,0;2022-10-05;;COM VÍTIMA;FINALIZADA;BOA VISTA;AV MONTEVIDEU;;;PRÓX. AO BRADESCO;BOA VISTA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;;;;;;;;;;;;;
202223633,0;2022-10-05;;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;;DERBY;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Mal iluminada;;Outras;60 km/h;Dupla;Canteiro central;;
202223642,0;2022-10-05;;COM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;2642,0;;EM FRENTE AO HOTEL OLIMPICOS;BARRO;;CIDADE;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa contínua;Faixa seccionada;
202223643,0;2022-10-05;;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA DOURADINHA;;;NA LADEIRA  DO ALTO DO EUCALIPTO;VASCO DA GAMA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202223650,0;2022-10-05;;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DEZ DE JULHO;481,0;;DEPOIS DA ESTAÇÃO DO METRO CASA DE FESTA MESON CRISTAL;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
202223672,0;2022-10-06;;SEM VÍTIMA;FINALIZADA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;;AV GENERAL SAN MARTIN;NOVO ATACAREJO;SAN MARTIN;;;COLISÃO LATERAL;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202223682,0;2022-10-06;;COM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DO ESPINHEIRO;;RUA QUARENTA E OITO;RUA QUARENTA E OITO;ESPINHEIRO;;CIDADE;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Única;Faixa seccionada;;
202223692,0;2022-10-06;;COM VÍTIMA;FINALIZADA;TEJIPIÓ;RUA MAJOR CHAGAS DE OLIVEIRA;46,0;;ROGÉRIO MOTOS / ESCOLA ALBERTO TORRES;TEJIPIÓ;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202223714,0;2022-10-06;;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ITAJAI;;RUA JAMAICA;CENTER MAIS SAÚDE;IMBIRIBEIRA;;SUBURBIO;COLISÃO TRASEIRA;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Cruzamento;Chuvoso;Não existe;Ilegível;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa seccionada;;
202223758,0;2022-10-07;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV GENERAL MAC ARTHUR;;;RESIDENCIAL LE PARC;IMBIRIBEIRA;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;40 km/h;Única;Faixa seccionada;;
202223759,0;2022-10-07;;COM VÍTIMA;FINALIZADA;TEJIPIÓ;RUA FALCAO DE LACERDA;515,0;RUA QUEIRA DEUS;;TEJIPIÓ;;CIDADE;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Mal iluminada;Não existe;Não há placas;60 km/h;Dupla;Faixa contínua;;
202223786,0;2022-10-07;;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;LADO OPOSTO AO SINDICARTO DOS TAXISTAS SENTIDO AFOGADOS;IMBIRIBEIRA;;CIDADE;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
202223804,0;2022-10-07;;COM VÍTIMA;FINALIZADA;CAMPO GRANDE;RUA ODORICO MENDES;188,0;RUA VISCONDE DE CAIRU;PRÓX. AO CLUBE DAS PÁS;CAMPO GRANDE;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
202223818,0;2022-10-07;;COM VÍTIMA;FINALIZADA;CAXANGÁ;AV CAXANGA;;RUA RIBEIRO PESSOA;EM RENTE DA UPA DA CAXANGA;CAXANGÁ;281,0;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Canteiro central;;
202223824,0;2022-10-07;;SEM VÍTIMA;FINALIZADA;;PTE RAIMUNDO FARIAS;;AV GOVERNADOR AGAMENON MAGALHAES;SOB O SEMÁFORO 037;;37,0;CIDADE;COLISÃO TRASEIRA;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;;Não há placas;40 km/h;Única;Não existe;;
202223829,0;2022-10-07;;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;RUA DR JOAO MARQUES;140,0;RUA JOAO ELISIO RAMOS;AO LADO DAS PISCINA DO  CLUBE DO SPORT;ILHA DO RETIRO;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
202223838,0;2022-10-07;;COM VÍTIMA;CANCELADA;CASA AMARELA;AV PROFESSOR JOSE DOS ANJOS;;;E/F AO SESC S/T CID;CASA AMARELA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202223844,0;2022-10-07;;COM VÍTIMA;FINALIZADA;BOA VISTA;RUA DO RIACHUELO;;RUA DO HOSPICIO;POR TRAS DA FACULDADE DE DIREITO;BOA VISTA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;30 km/h;Dupla;Canteiro central;;
202223847,0;2022-10-07;;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;;RUA N S DA SAUDE;NA ESQUINA DO TERMINAL DA TORRE;IPUTINGA;88,0;SUBURBIO;COLISÃO FRONTAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Não há placas;60 km/h;Dupla;Faixa contínua;;
202223855,0;2022-10-07;;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;AV DR JAYME DA FONTE;;SANTO AMARO;343,0;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Não existe;;
202223861,0;2022-10-07;;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;513,0;;EM FRENTE A GALERIA JOANA DARK;PINA;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
202223872,0;2022-10-08;;VÍTIMA FATAL;FINALIZADA;AFOGADOS;RUA MOTOCOLOMBO;;;EM FRENTE AO TRT;AFOGADOS;;SUBURBIO;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;;Faixa seccionada;;
202223884,0;2022-10-08;;COM VÍTIMA;FINALIZADA;SANTO AMARO;PTE PRINCESA IZABEL;;;TEATRO SANTA IZABEL;SANTO AMARO;;CIDADE;COLISÃO COM CICLISTA;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Única;Faixa seccionada;;
202223916,0;2022-10-08;;COM VÍTIMA;FINALIZADA;TORRE;RUA REAL DA TORRE;460,0;;AO LADO DO MERCADO DA MADALENA;TORRE;179,0;CIDADE;QUEDA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
202223920,0;2022-10-08;;COM VÍTIMA;FINALIZADA;IBURA;AV DOM HELDER CAMARA;;;AO LADO DO NUCLEO DA POLICIA;IBURA;315,0;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Outras;;;Faixa contínua;;
202223924,0;2022-10-08;;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV SUL;981,0;;SEMÁFORO 509;SÃO JOSÉ;509,0;SUBURBIO;COLISÃO FRONTAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Única;Não existe;;
202223927,0;2022-10-08;;SEM VÍTIMA;FINALIZADA;MADALENA;RUA ALTINHO;44,0;;EM FRENTE AO EDIFICIO EMPERIAL PARQUE;MADALENA;;CIDADE;CHOQUE;4,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Não existe;;
202223946,0;2022-10-08;;COM VÍTIMA;FINALIZADA;BARRO;AV DR JOSE RUFINO;;RUA PEDRO JOSE VIEIRA;EM FRENTE O POSTO IMPÉRIO;BARRO;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa seccionada;;
202223956,0;2022-10-09;;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV GENERAL MAC ARTHUR;;;ANTES DA ESTAÇÃO DO METRO;BOA VIAGEM;;;CHOQUE;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202224006,0;2022-10-09;;COM VÍTIMA;FINALIZADA;JORDÃO;AV MARIA IRENE;33,0;;PROXIMO AO ARMAZEM GENIPAPO;JORDÃO;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;40 km/h;Dupla;Não existe;;
202224017,0;2022-10-09;;COM VÍTIMA;FINALIZADA;PARNAMIRIM;AV PARNAMIRIM;;RUA TITO ROSAS;MC DONALD'S;PARNAMIRIM;;CIDADE;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa contínua;;
202224031,0;2022-10-10;;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;AV BEBERIBE;26,0;RUA ZEFERINO AGRA;EM FRENTE A ÓTICA D´LISBOA;ÁGUA FRIA;;SUBURBIO;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;40 km/h;Dupla;Faixa contínua;;
202224034,0;2022-10-10;;COM VÍTIMA;FINALIZADA;COHAB;RUA DR BENIGNO JORDAO DE VASCONCELOS;385,0;RUA JOAO CORDEIRO DE SOUZA;APÓS À UPA / PRÓX. AO DEPÓSITO DO POBREZINHO;COHAB;;CIDADE;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
202224038,0;2022-10-10;;COM VÍTIMA;FINALIZADA;IPSEP;RUA BLUMENAU;374,0;RUA IRAPUA;EM FRENTE A  DEPAULO CAR;IPSEP;;SUBURBIO;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;"Placas ""Pare""";30 km/h;Única;;;
202224039,0;2022-10-10;;COM VÍTIMA;FINALIZADA;IPSEP;RUA JEAN EMILE FAVRE;1676,0;RUA HELIO BRANDAO;EM FRENTE A DELTA AUTOPEÇAS;IPSEP;135,0;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;;
202224048,0;2022-10-10;;COM VÍTIMA;FINALIZADA;PINA;PTE AGAMENON MAGALHAES;;;NA PONTE- SAINDO DA AV ANTÕNIO DE GOIS;PINA;;CIDADE;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-19;60 km/h;Única;Faixa contínua;Canteiro central;
